Target language lemma,ID,User language gloss,English gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Target language example sentence,User language translation,English translation,Reference,Topic(s),Lesson,
заниматься,1761,be engaged in,,V,A2,"Golosa, MiP, LM",2,занимается,Imperf.Sing.3,Катя занимается музыкой. Она играет на пианино.,Katya is learning music. She’s playing the piano.,,_,учёба/работа,,
заниматься,1762,be engaged in,,V,A2,"Golosa, MiP, LM",3,занимался,Imperf.Masc.Sing.Past,В прошлом он много занимался спортом.,In the past he used to practice sports a lot.,,_,учёба/работа,,
занятие,1763,activity,,N.Neut.Inan,A2,"Golosa, LM",1,занятия,Nom.Plur,Мне никогда не нравились занятия футболом.,I never liked playing soccer.,,_,учёба/работа,,
занятие,1764,activity,,N.Neut.Inan,A2,"Golosa, LM",2,занятий,Gen.Plur,После занятий мы пошли в кино.,After our classes we went to the movies.,,_,учёба/работа,,
занятие,1765,activity,,N.Neut.Inan,A2,"Golosa, LM",3,занятие,Nom.Sing,Чтение — это моё любимое занятие.,Reading is my favorite pastime.,,_,учёба/работа,,
запад,1766,West,,N.Masc.Inan,A2,"Golosa, MiP, LM",1,запад,Acc.Sing,"Вы плывёте на восток, а надо — на запад.","You’re sailing to the east, but in fact should be sailing to the west.",,_,"путешествие, политика",,
запад,1767,West,,N.Masc.Inan,A2,"Golosa, MiP, LM",2,западе,Loc.Sing,Новую станцию метро открыли на западе Москвы.,They’ve opened a new metro station on the west side of Moscow.,,_,"путешествие, политика",,
запад,1768,West,,N.Masc.Inan,A2,"Golosa, MiP, LM",3,западом,Ins.Sing,Диалог Востока с Западом очень важен. ,The dialogue of East and West is very important.,,_,"путешествие, политика",,"This sentence contains both difficult vocabulary and syntax, too hard for A2"
западный,1769,western,,A,A2,LM,1,западных,Gen.Plur,Счастливый конец — особенность многих западных фильмов.,A happy ending is a feature of many western movies.,,_,"описание, путешествие, погода",,
западный,1770,western,,A,A2,LM,2,западные,Nom.Plur,Западные регионы страны пострадали от урагана.,Western regions of the country were damaged by the hurricane.,,_,"описание, путешествие, погода",,
западный,1771,western,,A,A2,LM,3,западном,Loc.Neut.Sing,Долина Смерти является самым низким местом в западном полушарии.,Death Valley is the lowest place in the western hemisphere.,,_,"описание, путешествие, погода",,
заплатить,1772,pay,,V,A2,"MiP, LM",1,заплатить,Perf.Inf,"Уважаемые пассажиры, не забудьте заплатить за проезд.","Dear passengers, please don’t forget to pay for your trip.",,_,магазин,,
заплатить,1773,pay,,V,A2,"MiP, LM",2,заплатил,Perf.Masc.Sing.Past,Он заплатил четыреста рублей за билет в кино.,He paid 400 roubles for a movie ticket.,,_,магазин,,
заплатить,1774,pay,,V,A2,"MiP, LM",3,заплатили,Perf.Plur.Past,Вы уже заплатили за поездку?,Have you already paid for your ride?,,_,магазин,,
зарабатывать,1775,earn,,V,A2,"MiP, LM",1,зарабатывать,Imperf.Inf,Тебе пора начать зарабатывать деньги самостоятельно!,It's time for you to start earning money on your own.,,_,учёба/работа,,
зарабатывать,1776,earn,,V,A2,"MiP, LM",2,зарабатывает,Imperf.Sing.3,Сколько он зарабатывает в месяц?,How much does he earn per month?,,_,учёба/работа,,
зарабатывать,1777,earn,,V,A2,"MiP, LM",3,зарабатывают,Imperf.Plur.3,"Интересно, сколько они зарабатывают на продаже рекламы?",I wonder how much they earn selling ads.,,_,учёба/работа,,
заработать,1778,earn,,V,A2,MiP,1,заработать,Perf.Inf,Мне не заработать столько за год.,I don't earn that much in a year.,,_,учёба/работа,,
заработать,1779,earn,,V,A2,MiP,2,заработал,Perf.Masc.Sing.Past,Как ты заработал свой первый миллион?,How did you earn your fist million?,,_,учёба/работа,,
заработать,1780,earn,,V,A2,MiP,3,заработает,Perf.Sing.3,Я больше не буду давать Васе в долг. Пусть он их заработает сам.,I won't ever lend money to Vasya again. Let him earn it by himself.,,_,учёба/работа,,
звать,1781,call,,V,A2,"Golosa, MiP, LM",1,зовут,Imperf.Plur.3,Как тебя зовут?,What's your name?,,_,"люди, общение",,
звать,1782,call,,V,A2,"Golosa, MiP, LM",2,звали,Imperf.Plur.Past,Нашу кошку звали Муркой.,Our cat was called Murka.,,_,"люди, общение",,
звать,1783,call,,V,A2,"Golosa, MiP, LM",3,звать,Imperf.Inf,Сколько можно вас звать? Обед давно готов.,How many times do I have to call you? The lunch has been ready for a long time.,,_,"люди, общение",,
звонок,1784,call,,N.Masc.Inan,A2,"MiP, LM",1,звонок,Nom.Sing,Ваш звонок очень важен для нас.,Your call is very important to us.,,_,"учёба/работа, общение",,
звонок,1785,call,,N.Masc.Inan,A2,"MiP, LM",2,звонков,Gen.Plur,Я устала от звонков из банка.,I am tired of calls from the bank.,,_,"учёба/работа, общение",,
звонок,1786,call,,N.Masc.Inan,A2,"MiP, LM",3,звонки,Acc.Plur,На мои звонки никто не отвечал.,Nobody answered my calls.,,_,"учёба/работа, общение",,
звук,1787,sound,,N.Masc.Inan,A2,"Golosa, LM",1,звуков,Gen.Plur,Я проснулся от громких звуков с улицы.,I woke up because of loud noises from the street.,,_,общение,,
звук,1788,sound,,N.Masc.Inan,A2,"Golosa, LM",2,звука,Gen.Sing,Эта камера записывает видео без звука.,This camera records video with no sound.,,_,общение,,
звук,1789,sound,,N.Masc.Inan,A2,"Golosa, LM",3,звук,Nom.Sing,Звук машин за окном мешал мне думать.,The noise of the cars outside made it hard for me to think.,,_,общение,,
земля,1790,ground,,N.Fem.Inan,A2,LM,1,землю,Acc.Sing,Он бросил сумки на землю и решил немного отдохнуть.,He threw his bags on the ground and decided to take a rest.,,_,путешествие,,
земля,1791,ground,,N.Fem.Inan,A2,LM,2,земли,Gen.Sing,Расстояние от Земли до Луны — триста восемьдесят четыре тысячи километров.,The distance from the Earth to the Moon is 384 000 kilometers.,,_,путешествие,,
земля,1792,ground,,N.Fem.Inan,A2,LM,3,земле,Loc.Sing,Моя мама — лучшая на земле!,My mom is the best mom on Earth!,,_,путешествие,,
зеркало,1793,mirror,,N.Neut.Inan,A2,LM,1,зеркало,Acc.Sing,Я посмотрел в зеркало и не узнал себя.,I looked into the mirror and couldn't recognize myself.,,_,жильё,,
зеркало,1794,mirror,,N.Neut.Inan,A2,LM,2,зеркале,Loc.Sing,Вам нравится ваше отражение в зеркале?,Do you like your reflection in the mirror?,,_,жильё,,
зеркало,1795,mirror,,N.Neut.Inan,A2,LM,3,зеркала,Gen.Sing,"Ванечка, отойди от зеркала! Оно может упасть.","Vanechka, please go away from the mirror! It might fall down.",,_,жильё,,
