Target language lemma,ID,User language gloss,English gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Target language example sentence,User language translation,English translation,Reference,Topic(s),Lesson,
безопасный,5372,safe,,A,B2,LM,1,безопасного,Gen.Neut.Sing,Наблюдать за запуском ракет можно только с безопасного расстояния.,One can watch rocket launches only from a safe distance.,,_,"описание, люди",,,
безопасный,5373,safe,,A,B2,LM,2,безопасный,Nom.Masc.Sing,"Вакцинация против вирусных инфекций ― наиболее безопасный, эффективный и экономичный метод борьбы с ними.","Vaccination is the safest, most effective and economical way to prevent diseases caused by viruses.",,_,"описание, люди",,,
безопасный,5374,safe,,A,B2,LM,3,безопасные,Nom.Plur,"Антибиотики — это вещества смертельные для бактерий, но безопасные для человека.",Antibiotics are deadly for bacteria but safe for people.,,_,"описание, люди",,,
безработица,5375,unemployment,,N.Fem.Inan,B2,LM,1,безработицы,Gen.Sing,Рост безработицы экономисты связывают с кризисом.,Economists associate a rise in unemployment with the crisis.,,_,"люди, политика, мера",,,
безработица,5376,unemployment,,N.Fem.Inan,B2,LM,2,безработица,Nom.Sing,За последние шесть лет безработица снизилась на двенадцать процентов.,During the last six years the unemployment rate decreased by twelve percent.,,_,"люди, политика, мера",,,
безработица,5377,unemployment,,N.Fem.Inan,B2,LM,3,безработице,Dat.Sing,За последний год пособия по безработице получили четыре тысячи человек.,Last year four thousand people got unemployment support.,,_,"люди, политика, мера",,,
безработный,5378,unemployed,,N.Masc.Anim,B2,"LM, Поехали",1,безработных,Gen.Plur,"На заседании министр отметил, что число безработных выросло по сравнению с 2015 годом.",During the meeting the Minister said that the number of unemployed people increased compared to 2015.,,_,"описание, люди, политика",,,
безработный,5379,unemployed,,A,B2,"LM, Поехали",2,безработная,Nom.Fem.Sing,Он не может сейчас бросить работу: у него безработная жена и маленький ребёнок.,He can’t quit his job now: he has an unemployed wife and a small child.,,_,"описание, люди, политика",,,
безработный,5380,unemployed,,N.Masc.Anim,B2,"LM, Поехали",3,безработным,Dat.Plur,Безработным в течение двух месяцев выплачивают пособие и помогают с поиском работы.,Unemployed people get support for two months and get help to find a job.,,_,"описание, люди, политика",,,
бекон,5381,bacon,,N.Masc.Inan,B2,LM,1,бекона,Gen.Sing,Элизабет съела один тост с ломтиком бекона и выпила апельсиновый сок.,Elisabeth ate a piece of toast with a slice of bacon and drank some orange juice.,,_,"еда, магазин",,,
белеть,5382,show white,,V,B2,LM,1,белели,Imperf.Plur.Past,Вдали белели крыши деревенских домов.,In the distance you could see the white roofs of the houses in the village.,,_,описание,,,
белеть,5383,show white,,V,B2,LM,2,белея,Imperf.Gerund,"Подул ветерок, она подошла, белея платьем, к воде.","The wind blew, and she approached the water in a white dress.",,_,описание,,,
белеть,5384,show white,,A,B2,LM,3,белеющих,Gen.Plur,Чуть дальше он увидел несколько белеющих статуй.,A little further away he saw several white statues.,,_,описание,,,
белка,5385,squirrel,,N.Fem.Anim,B2,LM,1,белки,Nom.Plur,"В этом парке живут белки, которых часто можно встретить на дорожках.",Squirrels live in this park and you can often see them on the paths.,,_,животные/растения,,,
белка,5386,squirrel,,N.Fem.Anim,B2,LM,2,белок,Gen.Plur,"Он до этого никогда не видел белок и решил, что перед ним мышь.",He had never seen squirrels before and decided that there was a mouse in front of him.,,_,животные/растения,,,
белка,5387,squirrel,,N.Fem.Anim,B2,LM,3,белке,Dat.Sing,"Если дать белке орех, она спрячет его под деревом.","If you give a squirrel a nut, he will hide it under a tree.",,_,животные/растения,,,
белок,5388,protein,,N.Masc.Inan,B2,LM,1,белков,Gen.Plur,"В том, что вы едите, должно быть хотя бы тридцать процентов белков.",The food you eat should contain at least thirty percent protein.,,_,"еда, здоровье",,,
